55.0000000000000000 0.27688900000000000 0.020795
55.1020410000000000 0.26921000000000000 0.020164
55.2040820000000000 0.27765700000000000 0.020466
55.3061220000000000 0.31784300000000000 0.022890
55.4081630000000000 0.25955900000000000 0.020064
55.5102040000000000 0.27171000000000000 0.020478
55.6122450000000000 0.26485300000000000 0.019501
55.7142860000000000 0.20292500000000000 0.017131
55.8163270000000000 0.18749100000000000 0.016404
55.9183670000000000 0.23112500000000000 0.018256
56.0204080000000000 0.28166600000000000 0.020791
56.1224490000000000 0.24995000000000000 0.019676
56.2244900000000000 0.25154200000000000 0.019616
56.3265310000000000 0.26825700000000000 0.020565
56.4285710000000000 0.28893200000000000 0.021274
56.5306120000000000 0.28225600000000000 0.021238
56.6326530000000000 0.26892600000000000 0.020394
56.7346940000000000 0.27795200000000000 0.021224
56.8367350000000000 0.28623600000000000 0.021056
56.9387760000000000 0.27193100000000000 0.021319
57.0408160000000000 0.28534600000000000 0.021054
57.1428570000000000 0.25608300000000000 0.019885
57.2448980000000000 0.27304500000000000 0.020551
57.3469390000000000 0.29991700000000000 0.022057
57.4489800000000000 0.25128100000000000 0.019633
57.5510200000000000 0.27759200000000000 0.020890
57.6530610000000000 0.25284700000000000 0.019611
57.7551020000000000 0.27683500000000000 0.021368
57.8571430000000000 0.26399200000000000 0.020208
57.9591840000000000 0.24859900000000000 0.019640
58.0612240000000000 0.28927900000000000 0.021858
58.1632650000000000 0.24939400000000000 0.019913
58.2653060000000000 0.28718200000000000 0.021495
58.3673470000000000 0.27203200000000000 0.021370
58.4693880000000000 0.28373900000000000 0.021591
58.5714290000000000 0.29190800000000000 0.021884
58.6734690000000000 0.25229600000000000 0.019489
58.7755100000000000 0.21319900000000000 0.018344
58.8775510000000000 0.14127700000000000 0.014353
58.9795920000000000 0.10688800000000000 0.011865
59.0816330000000000 0.07640000000000000 0.010265
59.1836730000000000 0.10099000000000000 0.012284
59.2857140000000000 0.19868000000000000 0.017179
59.3877550000000000 0.25278000000000000 0.020294
59.4897960000000000 0.26859000000000000 0.021200
59.5918370000000000 0.28844800000000000 0.021674
59.6938780000000000 0.27276100000000000 0.021224
59.7959180000000000 0.26941700000000000 0.020663
59.8979590000000000 0.27343900000000000 0.020732
60.0000000000000000 0.31353900000000000 0.023282
